"BindingDB MonomerID","Ligand SMILES","Gbinding Average"
50267772,"Cc1cc(C)cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)C1CCCCC1",6.3979
50267773,"Clc1cc(Cl)cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)C1CCCCC1",6.3768
50267774,"O=C(C1CCCCC1)N1CCN(CC1)S(=O)(=O)c1cccc2ccccc12",7.0223
50267775,"FC(F)(F)c1ccc(cc1)[C@@H]1C[C@H]1C(=O)N1CCN(CC1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)-c1cc[nH]n1",9.5229
50267776,"FC(F)(F)c1ccc(cc1)[C@@H]1C[C@H]1C(=O)N1CCN(CC1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)-c1cn[nH]c1",8.0458
50267777,"Cc1[nH]ncc1-c1cc(cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)[C@@H]1C[C@H]1c1ccc(cc1)C(F)(F)F)C(F)(F)F",7.699
50267820,"O=C(C1CCCCC1)N1CCN(CC1)S(=O)(=O)c1cccc(c1)-c1ccccc1",6.699
50267821,"Clc1cc(Cl)cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)C1CC1",6.1079
50267823,"FC(F)(F)c1ccc(cc1)[C@@H]1C[C@H]1C(=O)N1CCN(CC1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)-c1nc(=O)o[nH]1",6.699
50267824,"FC(F)(F)c1ccc(cc1)[C@@H]1C[C@H]1C(=O)N1CCN(CC1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)-c1n[nH]c(=O)o1",7.0
50267825,"FC(F)(F)c1ccc(cc1)[C@@H]1C[C@H]1C(=O)N1CCN(CC1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)-c1n[nH]c(=O)[nH]1",6.3979
50267869,"CC1CN(CCN1C(=O)C1CCCCC1)S(=O)(=O)c1cccc2ccccc12",6.5086
50267870,"CC1CN(CCN1S(=O)(=O)c1cccc2ccccc12)C(=O)C1CCCCC1",5.3279
50267871,"FC(F)(F)C1CN(CCN1C(=O)C1CCCCC1)S(=O)(=O)c1cccc2ccccc12",6.5376
50267872,"Nc1nnc(o1)-c1cc(cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)[C@@H]1C[C@H]1c1ccc(cc1)C(F)(F)F)C(F)(F)F",6.3979
50267873,"Oc1csc(n1)-c1cc(cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)[C@@H]1C[C@H]1c1ccc(cc1)C(F)(F)F)C(F)(F)F",8.0
50267874,"FC(F)(F)c1ccc(cc1)[C@@H]1C[C@H]1C(=O)N1CCN(CC1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)-c1c[nH]nn1",8.5229
50267903,"CC1(C)CN(CCN1C(=O)C1CCCCC1)S(=O)(=O)c1cccc2ccccc12",6.1549
50267904,"C[C@H]1CN(C[C@@H](C)N1C(=O)C1CCCCC1)S(=O)(=O)c1cccc2ccccc12",5.5528
50267905,"O=C(C1CCCCC1)N1CCN(CC1c1ccccc1)S(=O)(=O)c1cccc2ccccc12",5.0458
50267906,"O=C(C1CCCCC1)N1C2CCC1CN(C2)S(=O)(=O)c1cccc2ccccc12",5.5086
50267907,"FC(F)(F)c1ccc(cc1)[C@@H]1C[C@H]1C(=O)N1CCN(CC1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)-c1nnc[nH]1",9.699
50267908,"Cc1nnc([nH]1)-c1cc(cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)[C@@H]1C[C@H]1c1ccc(cc1)C(F)(F)F)C(F)(F)F",8.0
50267941,"Clc1cc(Cl)cc(c1)S(=O)(=O)N1CCN(CC1)C(=O)Cc1ccccc1",6.0969
50267942,"CC(C(=O)N1CCN(CC1)S(=O)(=O)c1cc(Cl)cc(Cl)c1)c1ccccc1",6.6576
50267943,"CC(C)(C(=O)N1CCN(CC1)S(=O)(=O)c1cc(Cl)cc(Cl)c1)c1ccccc1",6.6383
50279009,"CN(C)C(C)(C)C(=O)NC(=O)c1nn(c(c1C)-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl",7.0814
50279010,"CN1C(=NC(=O)C1(C)C)c1nn(c(c1C)-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl",7.262
50279011,"CCN1C(=NC(=O)C1(C)C)c1nn(c(c1C)-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl",6.9706
50279046,"CCCN1C(=NC(=O)C1(C)C)c1nn(c(c1C)-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl",6.0687
50279047,"CCCCN1C(=NC(=O)C1(C)C)c1nn(c(c1C)-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl",5.9544
50279048,"Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C1=NC(=O)C(C)(C)N1CC=C",6.604
50279049,"Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C1=NC(=O)C(C)(C)N1C1CC1",7.0214
50279084,"Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C1=NC(=O)C(C)(C)N1Cc1ccccc1",6.7055
50279085,"CN1C(=NC(=O)C1(C)C)c1cc(-c2ccc(Cl)cc2)n(n1)-c1ccc(Cl)cc1Cl",6.488
50279086,"CCc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C1=NC(=O)C(C)(C)N1C",7.8894
50279087,"CN1C(=NC(=O)C1(C)C)c1nn(c(c1C)-c1ccc(Br)cc1)-c1ccc(Cl)cc1Cl",7.3242
50279123,"CCc1c(nn(c1-c1ccc(Br)cc1)-c1ccc(Cl)cc1Cl)C1=NC(=O)C(C)(C)N1C",7.7878
50279124,"COc1ccc(cc1)-c1c(C)c(nn1-c1ccc(Cl)cc1Cl)C1=NC(=O)C(C)(C)N1C",6.6741
50279125,"CN1C(=NC(=O)C1(C)C)c1nn(c(c1C)-c1ccc(cc1)C(F)(F)F)-c1ccc(Cl)cc1Cl",7.7986
50279126,"CN1C(=NC(=S)C1(C)C)c1nn(c(c1C)-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl",8.2007
50279166,"CCc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C1=NC(=S)C(C)(C)N1C",7.9208
50279167,"CN1C(=NC(=O)C1(C)C)c1nn(c(c1Br)-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl",7.3716
50279168,"CN1C(=NC(=O)C1(C)C)c1nn(c(c1C1CC1)-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl",7.3575
50279169,"Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C1=NC(C)(C)C(=O)N1",7.2725
50279202,"CCc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C1=NC(C)(C)C(=O)N1",7.4868
50279203,"CCc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C1=NC2(CCC2)C(=O)N1",7.6421
50279204,"CCc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C1=NC2(CCCC2)C(=O)N1",7.8356
50279205,"CCc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C1=NC2(CCCCC2)C(=O)N1",7.9101
50279239,"CN1C(=NC(C)(C)C1=O)c1nn(c(c1C)-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl",7.4737
50279240,"CCc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C1=NC(C)(C)C(=O)N1C",7.4711
50301027,"C[C@H](NC(=O)C(C)(C)Nc1ccc(cn1)C(F)(F)F)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",8.1249
50301028,"C[C@H](NC(=O)C(C)(C)Nc1ncc(Cl)cc1Cl)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",7.9136
50301029,"C[C@H](NC(=O)C(C)(C)Nc1ncc(cc1Cl)C(F)(F)F)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",7.7471
50301030,"C[C@H](NC(=O)C(C)(C)Nc1cc(ccn1)C(F)(F)F)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",8.7959
50301031,"C[C@H](NC(=O)C(C)(C)Nc1cc(C)ccn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",7.4237
50301032,"C[C@H](NC(=O)C(C)(C)Nc1ccccn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",7.3098
50301033,"C[C@H](NC(=O)C(C)(C)Nc1ccncn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",7.308
50301034,"C[C@H](NC(=O)C(C)(C)Nc1cc(C)no1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",7.3363
50301035,"C[C@H](NC(=O)C(C)(C)Nc1ccon1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",7.3215
50301036,"C[C@H](NC(=O)C(C)(C)Nc1cc(C)on1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",7.71
50301037,"C[C@H](NC(=O)C(C)(C)Nc1cc(on1)C(C)(C)C)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",8.0655
50301038,"C[C@H](NC(=O)C(C)(C)Nc1cc(on1)-c1ccccc1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",6.7305
50301039,"C[C@H](NC(=O)C(C)(C)Nc1cc(C)n[nH]1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",6.5214
50301040,"C[C@H](NC(=O)C(C)(C)Nc1ccnn1C)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",6.6925
50301041,"C[C@H](NC(=O)C(C)(C)Nc1nc2ccccc2n1C)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",7.0132
50301042,"C[C@H](NC(=O)C(C)(C)Nc1cc2ccccc2cn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",7.9957
50301043,"C[C@H](NC(=O)C(C)(C)NCCCN(C)C)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",5.5255
50301044,"C[C@H](NC(C)(C)C(=O)Nc1ccc(cn1)C(F)(F)F)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",6.8794
50301045,"C[C@H](NC(C)(C)C(=O)Nc1cc(on1)-c1ccccc1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",6.8665
50305388,"OC1(Cc2ccccc2)CCN(CC1)C(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",8.4685
50305389,"Fc1ccc(cc1)C1CCCN1C(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",7.5686
50305390,"Fc1ccc(CO[C@@H]2CCN(C2)C(=O)c2nn(c(c2CC#N)-c2ccc(Cl)cc2)-c2ccccc2Cl)cc1",7.699
50305391,"CS(=O)(=O)C1CCN(CC1)C(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",7.7696
50305392,"CC(=O)C1CCN(CC1)C(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",6.7011
50305393,"COC(=O)c1ccccc1C1CCN(CC1)C(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",8.6576
50305394,"OC(=O)c1ccccc1C1CCN(CC1)C(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",5.5513
50305395,"Fc1ccc(CNC(=O)c2nn(c(c2CC#N)-c2ccc(Cl)cc2)-c2ccccc2Cl)cc1",8.6778
50305396,"Clc1ccc(CNC(=O)c2nn(c(c2CC#N)-c2ccc(Cl)cc2)-c2ccccc2Cl)cc1",8.9208
50305397,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)NCc1ccc(Br)cc1",8.5787
50305398,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)NCc1cccc(Cl)c1",8.585
50305399,"Fc1ccccc1CNC(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",8.3872
50305400,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)NCc1ccc(cc1)C#N",8.3768
50305401,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)NCc1ccc(Cl)cc1Cl",8.7959
50305402,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)NCc1c(Cl)cccc1Cl",8.1549
50305403,"Fc1cc(Br)ccc1CNC(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",9.2924
50305404,"Fc1ccc(CNC(=O)c2nn(c(c2CC#N)-c2ccc(Cl)cc2)-c2ccccc2Cl)cc1Br",9.1549
50305405,"CN(Cc1ccc(F)cc1)C(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",8.2518
50305406,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)NCCN1CCCCC1",5.9547
50305407,"Fc1ccc(NC(=O)c2nn(c(c2CC#N)-c2ccc(Cl)cc2)-c2ccccc2Cl)cc1",7.9586
50305408,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)Nc1cccnc1",7.2441
50305409,"FC(F)(F)c1ccc(NC(=O)c2nn(c(c2CC#N)-c2ccc(Cl)cc2)-c2ccccc2Cl)cn1",7.8539
50305410,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)Nc1cccnc1Cl",7.7447
50305411,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)Nc1cnc2ccccc2c1",7.7212
50305412,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)Nc1ccc(CC#N)cc1",7.2596
50305413,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)NCCc1ccccc1",7.7959
50305414,"Cc1cc(CNC(=O)c2nn(c(c2CC#N)-c2ccc(Cl)cc2)-c2ccccc2Cl)no1",7.8239
50305415,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)NC1CCc2ccccc12",9.3872
50305416,"O[C@H]1Cc2ccccc2[C@H]1NC(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",8.1079
50305417,"O[C@@H]1Cc2ccccc2[C@@H]1NC(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",8.7696
50305418,"CCC(CC)NC(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",8.2366
50305419,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)NC1CCCCC1",8.7212
50305420,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)NN1CCCCC1",8.4348
50305421,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)NN1CCOCC1",7.1487
50305422,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)NC1CCCCCC1",9.3098
50305423,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)NN1CCCCCC1",9.284
50305424,"C[C@H]1CC[C@@H](CC1)NC(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",8.7959
50305425,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)N[C@@H]1C[C@H]2CC[C@@H]1C2",8.6576
50305426,"CS(=O)(=O)N1CCC(CC1)NC(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",7.5086
50305427,"COC(=O)C(Cc1ccccc1)NC(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",8.9208
50305428,"COC(=O)C(NC(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl)C(C)C",8.1367
50305429,"OC(=O)C(Cc1ccccc1)NC(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",5.3516
50305430,"CC(C)C(NC(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl)C(O)=O",5.2041
50305431,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)N1CCN(CC1)c1ccccc1",7.8861
50305432,"Fc1ccc(cc1)C1CCN(CC1)C(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",9.0
50305433,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)N1CCN(CC1)c1ncccn1",8.4202
50305434,"Fc1ccc(cc1)C1CCN(C1)C(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",8.0362
50305435,"OC1(CCN(CC1)C(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl)c1ccc(F)cc1",8.5229
50305436,"Fc1ccc(cc1)C1CCCCN1C(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",7.6383
50305437,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)N1CCc2ccccc2C1",8.2441
50305438,"FC(F)(F)c1ccc2CCN(Cc2c1)C(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",8.6778
50305439,"Fc1ccc2CN(Cc2c1)C(=O)c1nn(c(c1CC#N)-c1ccc(Cl)cc1)-c1ccccc1Cl",8.2441
50305440,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)N1Cc2ccc(Br)cc2C1",9.6576
50305984,"COCc1nc(-c2ccc(Cl)cc2)c(nc1C(=S)NC1CCC(F)(F)CC1)-c1ccc(Cl)cc1",8.6198
50305985,"COCc1nc(-c2ccc(Cl)cc2)c(nc1C(=O)NC1CCC(F)(F)CC1)-c1ccc(Cl)cc1",8.5376
50305986,"Clc1ccc(cc1)-c1ncc(nc1-c1ccc(Cl)cc1)C(=S)NC1CCCCC1",8.2366
50305987,"FC1(F)CCC(CC1)NC(=S)c1cnc(-c2ccc(Cl)cc2)c(n1)-c1ccc(Cl)cc1",8.3468
50305988,"FC1(F)CCC(CC1)NC(=O)c1cnc(-c2ccc(Cl)cc2)c(n1)-c1ccc(Cl)cc1",8.2757
50306214,"NC(=O)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)NN1CCCCC1",8.8949
50306215,"NC(=N)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)NN1CCCCC1",9.2147
50306216,"ONC(=N)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)NN1CCCCC1",8.8154
50306217,"NC(=O)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)NN1CCOCC1",8.3423
50306218,"NC(=N)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)NN1CCOCC1",7.585
50306219,"ONC(=N)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)NN1CCOCC1",7.2924
50306220,"NC(=O)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)N1CCC(CC1)c1ccccc1F",9.2924
50306221,"ONC(=N)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)N1CCC(CC1)c1ccccc1F",9.2676
50306222,"NC(=O)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)N1CCC(O)(CC1)c1ccc(F)cc1",9.4354
50306223,"NC(=N)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)N1CCC(O)(CC1)c1ccc(F)cc1",8.7212
50306224,"Clc1ccc(cc1)-c1c(CC#N)c(nn1-c1ccccc1Cl)C(=O)N1CCC(CC1)c1ncccn1",8.4202
50306225,"NC(=O)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)N1CCC(CC1)c1ncccn1",9.1752
50306226,"NC(=N)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)N1CCC(CC1)c1ncccn1",8.6212
50306227,"ONC(=N)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)N1CCC(CC1)c1ncccn1",7.6778
50306228,"NC(=N)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)Nc1ccc(F)cc1",8.8239
50306229,"ONC(=N)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)Nc1ccc(F)cc1",8.9586
50306230,"NC(=N)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)NCc1ccc(F)cc1",9.0116
50306231,"Cc1ccncc1NC(=O)c1nn(c(c1CC(N)=O)-c1ccc(Cl)cc1)-c1ccccc1Cl",8.8507
50306232,"NC(=O)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)NCC1CCN(CC1)C#N",9.3196
50306233,"NC(=O)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)N1CCN(CC1)c1ccc(cn1)C#N",8.704
50306234,"NC(=O)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)N1CCC(CC1)(C#N)c1ccccc1",9.5683
50306235,"NC(=O)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)N1CCC(O)(CC1)c1ccccc1",9.3604
50306236,"NC(=O)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)N1CCC(O)(CC1)c1ccccn1",8.6213
50306237,"NC(=O)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)N1CCC(CC1)(C(O)=O)c1ccccn1",7.8114
50306238,"NC(=O)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)N1CCC(CC1)(C(O)=O)c1ccc(F)cn1",7.5229
50306239,"NC(=O)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)NC1CCN(CC1)C(=O)C1CC1",8.6763
50306240,"NC(=O)Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccccc1Cl)C(=O)N1CCC(O)(CC1)c1ccc(F)cn1",8.4687
50309995,"Cc1cc(Br)ccc1CNC(=O)c1nn(c(c1Cn1cncn1)-c1ccc(Br)cc1)-c1ccc(Cl)cc1Cl",7.5498
50310000,"Cc1cc(Br)ccc1CNC(=O)c1nn(c(c1Cn1cncn1)-c1ccc(Br)cc1)-c1ccccc1Cl",8.6003
50314108,"CC(C)(O)C(=O)c1oc2nc(-c3ccccc3Cl)c(cc2c1NC(=O)CO)-c1ccc(Cl)cc1",8.3665
50314109,"CC(=O)c1oc2nc(-c3ccc(Cl)cc3Cl)c(cc2c1N)-c1ccc(Cl)cc1",7.2518
50314110,"CCC(=O)c1oc2nc(-c3ccc(Cl)cc3Cl)c(cc2c1N)-c1ccc(Cl)cc1",7.7696
50314111,"CCC(=O)c1oc2nc(-c3ccccc3Cl)c(cc2c1N)-c1ccc(Cl)cc1",7.8861
50314112,"CC(C)C(=O)c1oc2nc(-c3ccc(Cl)cc3Cl)c(cc2c1N)-c1ccc(Cl)cc1",8.7212
50314113,"CC(C)C(=O)c1oc2nc(-c3ccccc3Cl)c(cc2c1N)-c1ccc(Cl)cc1",8.7696
50314114,"Nc1c(oc2nc(-c3ccc(Cl)cc3Cl)c(cc12)-c1ccc(Cl)cc1)C(=O)c1ccccc1",8.4559
50314115,"CC(C)(C)C(=O)c1oc2nc(-c3ccc(Cl)cc3Cl)c(cc2c1N)-c1ccc(Cl)cc1",8.2596
50314116,"CC(C)(C)C(=O)c1oc2nc(-c3ccccc3Cl)c(cc2c1N)-c1ccc(Cl)cc1",8.3665
50314117,"CC(C)(O)C(=O)c1oc2nc(-c3ccccc3Cl)c(cc2c1N)-c1ccc(Cl)cc1",7.699
50314118,"CC(=O)Nc1c(oc2nc(-c3ccccc3Cl)c(cc12)-c1ccc(Cl)cc1)C(=O)C(C)(C)C",9.2366
50314119,"CN(C)C(=O)Nc1c(oc2nc(-c3ccccc3Cl)c(cc12)-c1ccc(Cl)cc1)C(=O)C(C)(C)C",9.4089
50314120,"CNCC(=O)Nc1c(oc2nc(-c3ccccc3Cl)c(cc12)-c1ccc(Cl)cc1)C(=O)C(C)(C)C",8.9208
50314121,"CC(C)(C)C(=O)c1oc2nc(-c3ccccc3Cl)c(cc2c1NC(=O)CO)-c1ccc(Cl)cc1",8.9208
50314122,"CC(C)C(=O)c1oc2nc(-c3ccccc3Cl)c(cc2c1NC(=O)CO)-c1ccc(Cl)cc1",9.3979
50314123,"CC(=O)Nc1c(oc2nc(-c3ccccc3Cl)c(cc12)-c1ccc(Cl)cc1)C(=O)C(C)(C)O",8.2676
50316513,"Cc1cc([nH]n1)C(=O)N[C@@H]1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(cc12)-c1ccc(Cl)cc1",9.0
50316514,"C[C@H](O)C(=O)NC1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(cc12)-c1ccc(Cl)cc1",8.4209
50316515,"CC(C)(O)C(=O)NC1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(cc12)-c1ccc(Cl)cc1",8.7696
50316516,"CC1(C)CC(NC(=O)C2(O)CC2)c2cc(-c3ccc(Cl)cc3)c(nc2O1)-c1ccc(Cl)cc1Cl",8.1871
50316517,"Cc1cc(Cl)ccc1-c1nc2OC(C)(C)CC(NC(=O)C(O)C(F)(F)F)c2cc1-c1ccc(Cl)cc1",8.7447
50316518,"CC(O)(C(=O)NC1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(cc12)-c1ccc(Cl)cc1)C(F)(F)F",9.1549
50316519,"CC1(C)CC(NC(=O)CC(O)C(F)(F)F)c2cc(-c3ccc(Cl)cc3)c(nc2O1)-c1ccc(Cl)cc1Cl",9.1549
50316520,"CC1(C)CC(NC(=O)C(F)(F)CO)c2cc(-c3ccc(Cl)cc3)c(nc2O1)-c1ccc(Cl)cc1Cl",9.2218
50316521,"CC1(C)C[C@@H](NC(=O)c2ccccc2O)c2cc(-c3ccc(Cl)cc3)c(nc2O1)-c1ccc(Cl)cc1Cl",8.3979
50316522,"CC1(C)C[C@@H](NC(=O)c2ccccc2N)c2cc(-c3ccc(Cl)cc3)c(nc2O1)-c1ccc(Cl)cc1Cl",8.8861
50316523,"CCc1cc([nH]n1)C(=O)N[C@@H]1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(cc12)-c1ccc(Cl)cc1",8.6778
50316524,"Cc1cn[nH]c1C(=O)N[C@@H]1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(cc12)-c1ccc(Cl)cc1",9.699
