BindingDB MonomerID,Ligand SMILES,Gbinding Average
29079,"CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)N[C@@H]1C[C@H]1O, CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)N[C@@H]1C[C@H]1O",7.7268
29080,CCCCCCCC\C=C/CCCCCCCC(=O)NCCO,5.9586
29081,"CCCCCCCC\C=C/CCCCCCCC(=O)N[C@@H]1C[C@@H]1O, CCCCCCCC\C=C/CCCCCCCC(=O)N[C@@H]1C[C@@H]1O",6.1884
29082,"CCCCCCCC\C=C/CCCCCCCC(=O)N[C@@H]1C[C@H]1O, CCCCCCCC\C=C/CCCCCCCC(=O)N[C@@H]1C[C@H]1O",6.1995
29087,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)N[C@H]1C[C@H]1O,7.699
29088,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)N[C@H]1C[C@@H]1O,7.5528
29091,CCCCCCCC\C=C/CCCCCCCC(=O)N[C@H]1C[C@H]1O,6.0862
29093,CCCCCCCC\C=C/CCCCCCCC(=O)N[C@H]1C[C@@H]1O,5.8539
29094,"CN=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(C(=N1)c1ccc(Cl)cc1)c1ccccc1, CN=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(C(=N1)c1ccc(Cl)cc1)c1ccccc1, CN=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(C(=N1)c1ccc(Cl)cc1)c1ccccc1, CN=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(C(=N1)c1ccc(Cl)cc1)c1ccccc1, CN=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(C(=N1)c1ccc(Cl)cc1)c1ccccc1, CN=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(C(=N1)c1ccc(Cl)cc1)c1ccccc1, CN=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(C(=N1)c1ccc(Cl)cc1)c1ccccc1, CN=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(C(=N1)c1ccc(Cl)cc1)c1ccccc1",7.9302
29095,O=C(NN1CCCCC1)c1ccc2Sc3ccccc3C(=Nc2c1)C1CCCCC1,8.5229
29096,Clc1cccc(CNC(=O)c2ccc3Sc4ccccc4C(=Nc3c2)N2CCCCC2)c1,9.4949
29097,FC1(F)CCN(CC1)C1=Nc2cc(ccc2Sc2ccccc12)C(=O)NCc1cccc(Cl)c1,9.1024
29098,CCCCNC(=O)c1ccc2Sc3ccccc3C(=Nc2c1)c1ccc(Cl)cc1,9.699
29099,CCCCNC(=O)c1ccc2Sc3ccccc3C(=Nc2c1)c1ccccc1Cl,7.6021
29100,CCCCNC(=O)c1ccc2Sc3ccccc3C(=Nc2c1)c1ccc(F)c(Cl)c1,9.699
29101,CC(C)CNC(=O)c1ccc2Sc3ccccc3C(=Nc2c1)c1ccc(Cl)s1,8.9208
29102,CC(C)CCNC(=O)c1ccc2Sc3ccccc3C(=Nc2c1)c1ccccn1,8.7959
29103,CCCC(=O)c1ccc2Sc3ccccc3C(=Nc2c1)c1ccc(Cl)cc1,7.3979
35871,"Cc1ccc(cc1)-c1ncc(nc1-c1ccc(C)cc1)C(=O)NN1CCCCC1, Cc1ccc(cc1)-c1ncc(nc1-c1ccc(C)cc1)C(=O)NN1CCCCC1, Cc1ccc(cc1)-c1ncc(nc1-c1ccc(C)cc1)C(=O)NN1CCCCC1",7.8059
35881,"Cc1ccc(cc1)-c1ncc(nc1-c1ccc(C)cc1)C(=O)Nc1ccccc1, Cc1ccc(cc1)-c1ncc(nc1-c1ccc(C)cc1)C(=O)Nc1ccccc1",6.3901
60994,"CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1, CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1, CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1, CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1, CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1, CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1, CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1, CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1, CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1",7.8428
78304,Oc1ccc(CC=C)cc1-c1cc(CC=C)ccc1O,5.5017
81559,COc1ccc(cc1CC(C)Br)-c1cc(CC=C)ccc1O,6.0655
81563,CCOc1ccc(CC=C)cc1-c1ccc(O)c(CC=C)c1,5.9101
81564,CCOc1ccc(cc1CC=C)-c1cc(CC=C)ccc1O,6.0132
82141,CC1=C(C2C=CC=C3OC[C@@H](CN4CCOCC4)N1C23)C(=O)c1cccc2ccccc12,7.8861
84880,CCCCCc1cc(O)c2[C@@H]3C=C(C)[C@H](O)C[C@H]3C(C)(C)Oc2c1,7.1871
85675,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)NCCO,7.4634
85739,"CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4OCOc4c3)c(=O)[nH]c12, CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4OCOc4c3)c(=O)[nH]c12",5.5158
86514,FC(F)(F)CCCS(=O)(=O)Oc1cccc(Oc2cccc(c2C#N)C(F)(F)F)c1,7.3161
86515,CCCCCc1cc(O)c2C3C=C(C)CCC3C(C)(C)Oc2c1,7.8633
86531,CCCCCCC(CCCCCCCCCCC(=O)NCc1ccc(O)c(OC)c1)OC(=O)Cc1ccccc1,5.301
86533,CCCCCCC(CCC1OC1CCCCCCC(=O)NCc1ccc(O)c(OC)c1)OC(=O)Cc1ccccc1,5.0223
86534,CCCCCC[C@H](CC=CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1)OC(=O)c1ccccc1,5.8861
86535,CCCCCC[C@H](CC=CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1I)OC(=O)Cc1ccccc1,5.6021
86536,CCCCCC[C@H](CC=CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1)OC(=O)Cc1ccccc1,5.6576
86538,CCCCCCCCC1OC1CCCCCCCC(=O)NCc1ccc(O)c(OC)c1,5.2518
86539,CCCCCCC(C\C=C\CCCCCCCC(=O)NCc1ccc(O)c(OC)c1)OC(=O)Cc1ccccc1,5.6198
86540,CCCCCC[C@H](CC=CCCCCCCCC(=O)NCc1cc(I)c(O)c(OC)c1)OC(=O)Cc1ccccc1,5.301
86876,CCOc1ccccc1CNC(=O)c1oc2ccc(cc2c1C)S(=O)(=O)N1CC(C)CC(C)C1,7.0132
86877,CC1CC(C)CN(C1)S(=O)(=O)c1ccc2oc(C(=O)NC3CCCCC3)c(C)c2c1,6.9666
86879,CC1CC(C)CN(C1)S(=O)(=O)c1ccc2oc(C(=O)NCc3ccccc3Cl)c(C)c2c1,7.2366
86880,CC1CC(C)CN(C1)S(=O)(=O)c1ccc2oc(C(=O)N(C)Cc3ccccc3)c(C)c2c1,7.2291
86881,COc1ccccc1CNC(=O)c1oc2ccc(cc2c1C)S(=O)(=O)N1CC(C)CC(C)C1,7.2366
86882,CCN(Cc1ccccc1)C(=O)c1oc2ccc(cc2c1C)S(=O)(=O)N1CC(C)CC(C)C1,7.0362
86883,CC1CC(C)CN(C1)S(=O)(=O)c1ccc2oc(C(=O)N3CCCCCC3)c(C)c2c1,6.7144
86884,CC1CC(C)CN(C1)S(=O)(=O)c1ccc2oc(C(=O)NC3CCCC3)c(C)c2c1,7.0458
86885,CC1CC(C)CN(C1)S(=O)(=O)c1ccc2oc(C(=O)NCc3ccc(F)cc3)c(C)c2c1,7.2076
86886,CC1CC(C)CN(C1)S(=O)(=O)c1ccc2oc(C(=O)NCc3ccccc3)c(C)c2c1,7.1135
86887,CC1CC(C)CN(C1)S(=O)(=O)c1ccc2oc(C(=O)NC3CCCc4ccccc34)c(C)c2c1,8.301
86888,CC1CC(C)CN(C1)S(=O)(=O)c1ccc2oc(C(=O)N(C)CCc3ccccc3)c(C)c2c1,6.7645
86889,CCCCNC(=O)c1oc2ccc(cc2c1C)S(=O)(=O)N1CC(C)CC(C)C1,7.0269
86891,CC1CC(C)CN(C1)S(=O)(=O)c1ccc2oc(C(=O)NCCc3ccccc3)c(C)c2c1,6.7033
86984,"Fc1ccc(cc1)C1(Oc2cc(F)c(cc2O1)C(=O)N1CCOCC1)c1ccc(Cl)cc1Cl, Fc1ccc(cc1)C1(Oc2cc(F)c(cc2O1)C(=O)N1CCOCC1)c1ccc(Cl)cc1Cl, Fc1ccc(cc1)C1(Oc2cc(F)c(cc2O1)C(=O)N1CCOCC1)c1ccc(Cl)cc1Cl",8.1118
86985,Brc1cc2OC(Oc2cc1C(=O)N1CCOCC1)(c1ccccc1)c1ccccc1,6.059
86986,Fc1cc2OC(Oc2cc1C(=O)N1CCCCC1)(c1ccccc1)c1ccccc1,7.9586
86988,Clc1cc2OC(Oc2cc1C(=O)N1CCOCC1)(c1ccccc1)c1ccccc1,6.6655
86989,Fc1ccc(c(F)c1)C1(Oc2cc(F)c(cc2O1)S(=O)(=O)N1CCC(F)(F)CC1)c1ccc(F)cc1F,8.5229
86990,O=C(N1CCOCC1)c1cc2OC(Oc2cc1C#N)(c1ccccc1)c1ccccc1,6.5575
86991,O=C(N1CCCCC1)c1ccc2OC(Oc2c1)(c1ccccc1)c1ccccc1,7.5528
86992,Fc1ccc(c(F)c1)C1(Oc2cc(F)c(cc2O1)C(=O)N1CCOCC1)c1ccc(F)cc1F,8.1549
86993,Fc1cc2OC(Oc2cc1C(=O)N1CCOCC1)(c1ccccc1)c1ccccc1,7.8239
86994,Cc1cc2OC(Oc2cc1C(=O)N1CCOCC1)(c1ccccc1)c1ccccc1,6.2933
86995,Fc1ccccc1C1(Oc2cc(F)c(cc2O1)C(=O)N1CCOCC1)c1ccc(Cl)cc1Cl,8.3979
86996,Fc1ccc(cc1)C1(Oc2cc(F)c(CN3CCOCC3)cc2O1)c1ccc(F)cc1,6
86997,Fc1ccc(cc1)C1(Oc2cc(F)c(cc2O1)C(=O)N1CCCCC1)c1ccc(F)cc1,8.1549
86998,Fc1ccc(c(F)c1)C1(Oc2cc(F)c(cc2O1)C(=O)N1CCCCC1)c1ccc(F)cc1F,9
86999,O=C(N1CCCCC1)c1cc2OC(Oc2cn1)(c1ccccc1)c1ccccc1,7.8861
87000,Fc1ccc(cc1)C1=CCN(CC1)S(=O)(=O)c1ccc2OC(Oc2c1)(c1ccccc1)c1ccccc1,7.8861
87001,Fc1ccc(cc1)C1(Oc2ccc(cc2O1)C(=O)N1CCOCC1)c1ccc(Cl)cc1Cl,7.5229
87003,Fc1ccc(cc1)C1(Oc2cc(F)c(cc2O1)C(=O)N1CCCCC1)c1ccc(Cl)cc1Cl,8.3979
87004,O=S(=O)(N1CCCCC1)c1ccc2OC(Oc2c1)(c1ccccc1)c1ccccc1,7.4202
87005,CCCCCn1cc(C(=O)c2ccc3ccccc3c2)c2ccc(cc12)S(C)(=O)=O,6.9586
87006,Fc1ccc(cc1)C1(Oc2cc(F)c(cc2O1)C(=O)N1CCOCC1)c1ccc(F)cc1,7.7447
87007,COc1ccc(cc1)C1(Oc2cc(F)c(cc2O1)C(=O)N1CCCCC1)c1ccc(Cl)cc1Cl,8.699
87008,O=C(N1CCOCC1)c1ccc2OC(Oc2c1)(c1ccccc1)c1ccccc1,7.301
87009,Fc1ccc(cc1)C1(Oc2cc(F)c(cc2O1)S(=O)(=O)N1CCOCC1)c1ccc(Cl)cc1Cl,8.0458
87010,Clc1ccc(cc1)C1=CCN(CC1)C(=O)CC(c1ccccc1)c1ccccc1,5.8239
87011,COC1CCCN1C(=O)c1cc2OC(Oc2cc1F)(c1ccc(F)cc1F)c1ccc(F)cc1F,7.3372
87012,Fc1ccc(c(F)c1)C1(Oc2cc(F)c(cc2O1)S(=O)(=O)N1CCOCC1)c1ccc(F)cc1F,7.6021
87016,COc1ccc(cc1)C1C(CCS(=O)(=O)c2ccccc2)C(=O)N1c1ccccc1,6.3453
87017,CC(=O)SC(CCc1ccccc1)C1C(N(C1=O)c1ccc(F)cc1)c1ccc(O)cc1,7.2774
87018,OC(CCC1C(N(C1=O)c1ccc(F)cc1)c1ccc(O)cc1)c1ccc(F)cc1,6.5209
87020,COc1ccc(cc1)C1C(CCCc2cccnc2)C(=O)N1c1ccccc1,6.613
113764,CCCNC(=O)\C=C\CCC(=C)[C@@H]1CC(C)(C)[C@@H]1CCC(C)=C,5.4365
113765,CC(=C)CC[C@@H]1[C@@H](CC1(C)C)C(=C)CC\C=C\C(=O)NCC=C,5.0635
113766,CC(=C)CC[C@@H]1[C@@H](CC1(C)C)C(=C)CC\C=C\C(=O)NCCCl,5.4168
181239,"Cc1cccc(c1)-c1c(O)cc(cc1O)C(=O)c1ccccc1, Cc1cccc(c1)-c1c(O)cc(cc1O)C(=O)c1ccccc1",5.7018
181242,Cc1cccc(c1)-c1ccc(cc1O)C(C)(C)c1ccccc1,7.3772
181243,Cc1cccc(c1)-c1c(O)cc(cc1O)C(C)(C)c1ccccc1,7.3306
181244,CC(C)(c1ccccc1)c1ccc(c(O)c1)-c1cc(Cl)cc(Cl)c1,6.7011
181245,Cc1cccc(c1)-c1c(O)cc(cc1O)C(C)(C)c1cccs1,8.4318
181246,CC(C)(c1cccs1)c1cc(O)c(c(O)c1)-c1cc(Cl)cc(Cl)c1,8.6326
181247,CC(C)(c1cccs1)c1ccc(c(O)c1)-c1cc(Cl)cc(Cl)c1,7.765
192521,"NC(=O)C1(CCC(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccccc1, NC(=O)C1(CCC(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccccc1",9.15
192522,"CS(=O)(=O)NCC1CCC(CNc2ncnc3n(c(nc23)-c2ccccc2Cl)-c2ccc(Cl)cc2)CC1, CS(=O)(=O)NCC1CCC(CNc2ncnc3n(c(nc23)-c2ccccc2Cl)-c2ccc(Cl)cc2)CC1",6.97
192523,"NS(=O)(=O)NCC1CCC(CNc2ncnc3n(c(nc23)-c2ccccc2Cl)-c2ccc(Cl)cc2)CC1, NS(=O)(=O)NCC1CCC(CNc2ncnc3n(c(nc23)-c2ccccc2Cl)-c2ccc(Cl)cc2)CC1",6.7372
192524,"Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCS(=O)(=O)CC1)-c1ccccc1Cl, Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCS(=O)(=O)CC1)-c1ccccc1Cl",7.6341
192525,NC1(CCC(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccccc1,7.9586
192526,CS(=O)(=O)NC1(CCC(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccccc1,8.2069
192527,CC(=O)NC1(CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccccc1,8.2218
192528,CC(C)(C)NC(=O)C1(CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccccc1,8.3893
192529,"CCOC(=O)NC1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1, CCOC(=O)NC1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1",8.4455
192530,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCC(CC1)NC(=O)c1ccccc1)-c1ccccc1Cl,8.5935
192531,FC(F)(F)S(=O)(=O)NC1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1,8.2147
192532,"Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCC(CC1)NC(=O)C1CCCCC1)-c1ccccc1Cl, Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCC(CC1)NC(=O)C1CCCCC1)-c1ccccc1Cl",8.4718
192533,"CCCCC(=O)NC1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1, CCCCC(=O)NC1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1",7.7159
192534,"Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCC(CC1)NC(=O)CC1CCCCC1)-c1ccccc1Cl, Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCC(CC1)NC(=O)CC1CCCCC1)-c1ccccc1Cl",8.7178
192535,"CC(C)CC(=O)NC1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1, CC(C)CC(=O)NC1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1",8.3974
192536,"Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCC(CC1)NC(=O)C1CCCC1)-c1ccccc1Cl, Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCC(CC1)NC(=O)C1CCCC1)-c1ccccc1Cl",8.8182
192537,"CC(C)CCC(=O)NC1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1, CC(C)CCC(=O)NC1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1",8.5711
192538,"Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCC(CC1)NC(=O)CC1CCCC1)-c1ccccc1Cl, Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCC(CC1)NC(=O)CC1CCCC1)-c1ccccc1Cl",8.6968
227552,CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2CCCO)c(O)c1,8.4685
235934,CCCCCCC(C)(C)c1cc(OC)c(C2=C[C@@H]3CC[C@@]2(CO)C3(C)C)c(OC)c1,4.9318
235935,CCCCCCC(C)(C)c1cc(OC)c(C2=C[C@H]3CC[C@]2(CO)C3(C)C)c(OC)c1,5.8633
242438,COc1cc(Nc2ccc(cc2)S(=O)(=O)NCC2CC2)cc(OC)c1,5.5229
388461,"Fc1ccc(c(F)c1)-n1nc(C(=O)NC2(CC2)c2ccccc2)c2C[C@@H]3C[C@@H]3c12, Fc1ccc(c(F)c1)-n1nc(C(=O)NC2(CC2)c2ccccc2)c2C[C@@H]3C[C@@H]3c12",6.8473
388463,CNC(=O)[C@@H](NC(=O)c1nn(c2[C@H]3C[C@H]3Cc12)-c1c[n+]([O-])ccn1)C(C)(C)C,6.9788
388465,"O=C(NC1(CCC1)c1ccccn1)c1nn(CC2CCOCC2)c2[C@@H]3C[C@@H]3Cc12, O=C(NC1(CCC1)c1ccccn1)c1nn(CC2CCOCC2)c2[C@@H]3C[C@@H]3Cc12",6.7386
388466,CONC(=O)[C@@H](NC(=O)c1nn(c2[C@@H]3C[C@@H]3Cc12)-c1c[n+]([O-])ccn1)C(C)(C)C,5.9208
419118,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nn(Cc3ccccc3CSC#N)nc2n1,5.312
419185,Cc1nonc1Cn1nnc2c(nc(nc12)C(C)(C)C)N1CCC2(C1)N=N2,5.5283
419188,FC(F)(F)c1ccccc1Cn1nnc2c(nc(nc12)C(F)(F)c1ccccc1)N1CCC2(C1)N=N2,6.0031
419190,CC(C)(C)c1nc(N2CCC3(C2)N=N3)c2nnn(Cc3ccccc3Cl)c2n1,6.4935
419260,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nnn(Cc3ccccc3C3(N=N3)C(F)(F)F)c2n1,6.3116
419261,CC(C)(C)c1nc(N2CCC3(C2)N=N3)c2nnn(Cc3ccccc3C#C)c2n1,6.8794
419262,FC(F)(c1ccccc1)c1nc(N2CCC3(C2)N=N3)c2nnn(Cc3ccccc3Cl)c2n1,6.0975
419263,Cc1nonc1Cn1nnc2c(nc(nc12)C(F)(F)c1ccccc1)N1CCC2(C1)N=N2,5.2667
419267,FC(F)(c1ccccc1)c1nc(N2CCC3(C2)N=N3)c2nnn(Cc3ccccc3C#C)c2n1,6.3325
419268,FC(F)(F)C1(N=N1)c1cccc(C#C)c1Cn1nnc2c(nc(nc12)C(F)(F)c1ccccc1)N1CCC(F)(F)C1,5.4694
419269,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nnn(Cc3c(cccc3C3(N=N3)C(F)(F)F)C#C)c2n1,6.8327
419273,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nnn(Cc3ccccc3CS(F)(=O)=O)c2n1,5.7086
419275,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nnn(Cc3ccccc3CN=C=S)c2n1,5.4166
419277,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nnn(Cc3ccccc3N=C=S)c2n1,5.2708
419278,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nnn(Cc3ccccc3S(F)(=O)=O)c2n1,6.0311
419279,CC(C)(C)c1nc(N2CCC(S)C2)c2nnn(Cc3ccccc3Cl)c2n1,5.8324
419282,Cc1nonc1Cn1nnc2c(nc(nc12)C(C)(C)C)N1CC[C@@H](S)C1,5.0969
419283,CC(C)(C)c1nc(N2CC[C@H](S)C2)c2nnn(Cc3ccccc3Cl)c2n1,5.5516
419286,CC(C)(C)c1nc(N2CCC(C2)N=C=S)c2nnn(Cc3ccccc3Cl)c2n1,5.249
419288,CC(C)(C)c1nc(N2CCC(C2)N=[N+]=[N-])c2nnn(Cc3ccccc3Cl)c2n1,5.6404
419292,FC(F)(c1ccccc1)c1nc(N2CCC(C2)N=[N+]=[N-])c2nnn(Cc3ccccc3Cl)c2n1,5.6103
419293,FC(F)(c1ccccc1)c1nc(N2CCC(C2)N=C=S)c2nnn(Cc3ccccc3Cl)c2n1,5.1915
419294,Cc1nonc1Cn1nnc2c(nc(nc12)C(F)(F)c1ccccc1)N1CCC(C1)N=C=S,5.8374
419295,O[C@H]1CCN(C1)c1nc(nc2n(Cc3ccccc3S(F)(=O)=O)nnc12)C(F)(F)c1ccccc1,5.4829
419296,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nnn(Cc3ccccc3CSSCCO)c2n1,6.6757
419298,FC(F)(c1ccccc1)c1nc(N2CCC(F)(F)C2)c2nnn(Cc3ccccc3CCSSc3ccccn3)c2n1,5.5173
419299,OCCSSCCc1ccccc1Cn1nnc2c(nc(nc12)C(F)(F)c1ccccc1)N1CCC(F)(F)C1,5.9682
419300,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nnn(Cc3ccccc3CCSSCCO)c2n1,6.6882
419302,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nnn(Cc3ccccc3CCS(F)(=O)=O)c2n1,5.8674
419303,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nnn(Cc3ccccc3CCSSc3ccccn3)c2n1,5.7296
419304,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nnn(Cc3ccccc3CCSSCCN)c2n1,6.2306
419305,NCCSSCCc1ccccc1Cn1nnc2c(nc(nc12)C(F)(F)c1ccccc1)N1CCC(F)(F)C1,6.6383
419306,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nnn(Cc3ccccc3CCSSCC(O)CO)c2n1,6.8697
419307,CC(C)(C)c1cc(N2CCC(F)(F)C2)c2nnn(Cc3ccccc3SSCCO)c2n1,6.2518
419308,CC(C)(C)c1cc(N2CCC(F)(F)C2)c2nnn(Cc3ccccc3SSc3ccccn3)c2n1,5.5889
419309,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nnn(Cc3c(cccc3S(F)(=O)=O)C#C)c2n1,6.5072
419314,CC(C)(C)c1nc(N2CCC(F)(F)C2)c2nn(Cc3c(cccc3C3(N=N3)C(F)(F)F)C#C)nc2n1,6.2343
419316,O[C@H]1CCN(C1)c1nc(nc2nn(Cc3c(cccc3C3(N=N3)C(F)(F)F)C#C)nc12)C(F)(F)c1ccccc1,5.2629
532445,CC(C)(C)[C@H](CO)NC(=O)c1nn(c2[C@@H]3C[C@@H]3Cc12)-c1c[n+]([O-])ccn1,7.0101
532446,CC(C)(C)[C@H](CC(N)=O)NC(=O)c1nn(c2[C@H]3C[C@H]3Cc12)-c1c[n+]([O-])ccn1,8.8386
532448,CC(C)(C)[C@@H](NC(=O)c1nn(c2[C@@H]3C[C@@H]3Cc12)-c1c[n+]([O-])ccn1)OCC(N)=O,8.4202
576352,CCCCCc1cc(O)c(C2C=C(C)CC[C@@H]2C(C)=C)c(O)c1C(=O)OC,6.0079
579472,CCCc1cc(O)c(C2C=C(C)CC[C@@H]2C(C)=C)c(O)c1,6.5317
579473,CCCCCc1cc(O)c(C2C=C(C)CC[C@@H]2C(C)=C)c(O)c1,6.4622
579474,CCCCCc1cc(O)c(C2C=C(C)CC[C@@H]2C(C)=C)c(O)c1C(=O)OCCO,6.4449
579476,CCCCCc1cc(O)c(C2C=C(C)CC[C@@H]2C(C)=C)c(O)c1C(=O)OCC(O)CCC,8.5086
614234,CN(C)S(=O)(=O)c1ccc(NCc2cn(C[C@@H]3CC[C@@H]4[C@@H](C3)c3c(OC(C)=O)cc(cc3OC4(C)C)C(C)(C)CCCCCCCl)nn2)c2nonc12,6.9788
614238,CC(C)(CCCCCCCl)c1cc(O)c2[C@@H]3C[C@H](COC(=O)c4cc5cc6CCCN7CCCc(c67)c5oc4=O)CC[C@H]3C(C)(C)Oc2c1,6.9788
614239,CC(C)(CCCCCCCl)c1cc(O)c2[C@@H]3C[C@H](COC(=O)CCCNC(=O)c4cc5cc6CCCN7CCCc(c67)c5oc4=O)CC[C@H]3C(C)(C)Oc2c1,6.9788
614241,CCCCCCC(C)(C)c1cc(OC(=O)c2cc3cc4CCCN5CCCc(c45)c3oc2=O)c2[C@@H]3CC(=O)CC[C@H]3C(C)(C)Oc2c1,6.9788
614242,CCCCCCC(C)(C)c1cc(OC(=O)c2cc3ccc(OC)cc3oc2=O)c2[C@@H]3CC(=O)CC[C@H]3C(C)(C)Oc2c1,6.9788
614243,CCCCCCC(C)(C)c1cc(OC(=O)C(C)(C)CNC(=O)c2cc3cc4CCCN5CCCc(c45)c3oc2=O)c2[C@@H]3CC(=O)CC[C@H]3C(C)(C)Oc2c1,6.2218
614248,CCCCCCC(C)(C)c1cc(OC(=O)C(C)(C)CCNC(=O)c2cc3ccc(OC)cc3oc2=O)c2[C@@H]3CC(=O)CC[C@H]3C(C)(C)Oc2c1,6.9788
614251,CCCCCCC(C)(C)c1cc(OC(=O)[C@H]2COC(C)(C)O2)c2[C@@H]3CC(=O)CC[C@H]3C(C)(C)Oc2c1,6.9788
614253,CCCCCCC(C)(C)c1cc(OC(=O)C2(C)COC(C)(C)OC2)c2[C@@H]3CC(=O)CC[C@H]3C(C)(C)Oc2c1,6.9788
614257,CCCCCCC(C)(C)c1cc(OC(=O)C2CCCC2)c2[C@@H]3CC(=O)CC[C@H]3C(C)(C)Oc2c1,6.9788
614258,CCCCCCC(C)(C)c1cc(OC(=O)C2(CCCC2)OC)c2[C@@H]3CC(=O)CC[C@H]3C(C)(C)Oc2c1,6.2218
614259,CCCCCCC(C)(C)c1cc(OC(=O)C2(CCOC2)OC)c2[C@@H]3CC(=O)CC[C@H]3C(C)(C)Oc2c1,6.9788
614261,CCCCCCC(C)(C)c1cc(OC(=O)C2(CCOCC2)OC)c2[C@@H]3CC(=O)CC[C@H]3C(C)(C)Oc2c1,6.9788
